p,mode,seed,video_id,precision,recall,f1,tp,fp,fn,n_pred_events,mean_score,std_score,micro_precision,micro_recall,micro_f1,macro_precision,macro_recall,macro_f1,total_tp,total_fp,total_fn
0.5,explicit_alpha0,3,V8,1.0,0.8571428571428571,0.923076923076923,6.0,0.0,1.0,6,0.29520100024582513,0.18134282917262454,,,,,,,,,
0.5,explicit_alpha0,3,V9,0.75,0.75,0.75,3.0,1.0,1.0,4,0.2150481649927735,0.13985412655502688,,,,,,,,,
0.5,explicit_alpha0,3,V10,0.3333333333333333,1.0,0.5,2.0,4.0,0.0,6,0.21897094312937104,0.14784100540549905,,,,,,,,,
0.5,explicit_alpha0,3,__MICRO_MACRO__,0.45726495726495725,0.5649419218585006,0.5054322153991498,535.0,635.0,412.0,,,,0.45726495726495725,0.5649419218585006,0.5054322153991498,0.6735279120302724,0.6326074273991835,0.6124784116308011,535.0,635.0,412.0
0.5,explicit_alpha0,4,V1,0.9152542372881356,0.35294117647058826,0.5094339622641509,54.0,5.0,99.0,59,0.29101885648580283,0.1713683001321921,,,,,,,,,
0.5,explicit_alpha0,4,V2,0.6666666666666666,0.4444444444444444,0.5333333333333333,4.0,2.0,5.0,6,0.3202540963445121,0.16312117849085547,,,,,,,,,
0.5,explicit_alpha0,4,V3,0.5714285714285714,0.38095238095238093,0.4571428571428571,16.0,12.0,26.0,28,0.2942897297598304,0.16742465851810853,,,,,,,,,
0.5,explicit_alpha0,4,V4,0.5714285714285714,0.6666666666666666,0.6153846153846153,8.0,6.0,4.0,14,0.31945228518175034,0.18365810216715545,,,,,,,,,
0.5,explicit_alpha0,4,V5,1.0,0.6428571428571429,0.782608695652174,18.0,0.0,10.0,18,0.23685637566435241,0.16600426394080414,,,,,,,,,
0.5,explicit_alpha0,4,V6,0.4255952380952381,0.6262773722627737,0.5067926757235676,429.0,579.0,256.0,1008,0.15288405432117477,0.14742145251265273,,,,,,,,,
0.5,explicit_alpha0,4,V7,0.6,0.6,0.6,3.0,2.0,2.0,5,0.27549697392355904,0.1704776539373315,,,,,,,,,
0.5,explicit_alpha0,4,V8,0.75,0.8571428571428571,0.7999999999999999,6.0,2.0,1.0,8,0.2896107226535172,0.1884263009527506,,,,,,,,,
0.5,explicit_alpha0,4,V9,0.6,0.75,0.6666666666666665,3.0,2.0,1.0,5,0.21211051747504894,0.15772471346890526,,,,,,,,,
0.5,explicit_alpha0,4,V10,0.25,1.0,0.4,2.0,6.0,0.0,8,0.25988032107172965,0.17649819377155365,,,,,,,,,
0.5,explicit_alpha0,4,__MICRO_MACRO__,0.4685073339085418,0.573389651531151,0.5156695156695156,543.0,616.0,404.0,,,,0.4685073339085418,0.573389651531151,0.5156695156695156,0.6350373284907184,0.6321282040796854,0.5871362806167365,543.0,616.0,404.0
0.5,explicit_alpha0,5,V1,0.9298245614035088,0.3464052287581699,0.5047619047619047,53.0,4.0,100.0,57,0.2887265456593531,0.16594975664919875,,,,,,,,,
0.5,explicit_alpha0,5,V2,0.75,0.3333333333333333,0.46153846153846156,3.0,1.0,6.0,4,0.3274931039892555,0.1688308815421488,,,,,,,,,
0.5,explicit_alpha0,5,V3,0.4642857142857143,0.30952380952380953,0.3714285714285715,13.0,15.0,29.0,28,0.2945695546309449,0.17335152936716164,,,,,,,,,
0.5,explicit_alpha0,5,V4,0.5,0.75,0.6,9.0,9.0,3.0,18,0.303235542103737,0.18553347096223716,,,,,,,,,
0.5,explicit_alpha0,5,V5,0.8823529411764706,0.5357142857142857,0.6666666666666667,15.0,2.0,13.0,17,0.23322805146062522,0.1713627514473858,,,,,,,,,
0.5,explicit_alpha0,5,V6,0.4106280193236715,0.6204379562043796,0.4941860465116279,425.0,610.0,260.0,1035,0.15393619296788008,0.14798612856956023,,,,,,,,,
0.5,explicit_alpha0,5,V7,0.625,1.0,0.7692307692307693,5.0,3.0,0.0,8,0.2898189402099615,0.17749752064497074,,,,,,,,,
0.5,explicit_alpha0,5,V8,0.8571428571428571,0.8571428571428571,0.8571428571428571,6.0,1.0,1.0,7,0.27021262314076583,0.15940008605696016,,,,,,,,,
0.5,explicit_alpha0,5,V9,0.3333333333333333,0.25,0.28571428571428575,1.0,2.0,3.0,3,0.20327274937821607,0.15972622927265737,,,,,,,,,
0.5,explicit_alpha0,5,V10,0.2857142857142857,1.0,0.4444444444444445,2.0,5.0,0.0,7,0.2332525271154346,0.1602370311549229,,,,,,,,,
0.5,explicit_alpha0,5,__MICRO_MACRO__,0.44932432432432434,0.5617740232312566,0.4992961051149695,532.0,652.0,415.0,,,,0.44932432432432434,0.5617740232312566,0.4992961051149695,0.603828171237984,0.6002557470676836,0.545511400743959,532.0,652.0,415.0
0.5,explicit_alpha0,6,V1,0.9454545454545454,0.33986928104575165,0.5,52.0,3.0,101.0,55,0.2879150689231183,0.16298243948491478,,,,,,,,,
0.5,explicit_alpha0,6,V2,0.6666666666666666,0.6666666666666666,0.6666666666666666,6.0,3.0,3.0,9,0.3099473108641,0.16332033228424267,,,,,,,,,
0.5,explicit_alpha0,6,V3,0.6666666666666666,0.38095238095238093,0.4848484848484849,16.0,8.0,26.0,24,0.2919062375865374,0.17167949178659067,,,,,,,,,
0.5,explicit_alpha0,6,V4,0.42857142857142855,0.5,0.4615384615384615,6.0,8.0,6.0,14,0.3071937878450149,0.17587976771859934,,,,,,,,,
0.5,explicit_alpha0,6,V5,0.8666666666666667,0.4642857142857143,0.6046511627906976,13.0,2.0,15.0,15,0.2390225210676292,0.16463124604927704,,,,,,,,,
0.5,explicit_alpha0,6,V6,0.4169921875,0.6233576642335766,0.4997074312463429,427.0,597.0,258.0,1024,0.15334362837914053,0.14747733186421466,,,,,,,,,
0.5,explicit_alpha0,6,V7,0.8,0.8,0.8000000000000002,4.0,1.0,1.0,5,0.26969108522572127,0.17228116080523648,,,,,,,,,
0.5,explicit_alpha0,6,V8,0.7777777777777778,1.0,0.8750000000000001,7.0,2.0,0.0,9,0.2861507680205734,0.19946619328957724,,,,,,,,,
0.5,explicit_alpha0,6,V9,0.5,0.75,0.6,3.0,3.0,1.0,6,0.2288246787915745,0.16465763705012845,,,,,,,,,
0.5,explicit_alpha0,6,V10,0.3333333333333333,1.0,0.5,2.0,4.0,0.0,6,0.25230619463954174,0.1779177327331837,,,,,,,,,
0.5,explicit_alpha0,6,__MICRO_MACRO__,0.4592973436161097,0.5659978880675819,0.5070955534531694,536.0,631.0,411.0,,,,0.4592973436161097,0.5659978880675819,0.5070955534531694,0.6402129272637085,0.6525131707184091,0.5992412207090654,536.0,631.0,411.0
0.5,explicit_alpha0,7,V1,0.9016393442622951,0.35947712418300654,0.5140186915887851,55.0,6.0,98.0,61,0.29374442297276654,0.16969033475099446,,,,,,,,,
0.5,explicit_alpha0,7,V2,0.6666666666666666,0.4444444444444444,0.5333333333333333,4.0,2.0,5.0,6,0.3063660415348027,0.17149698911232847,,,,,,,,,
0.5,explicit_alpha0,7,V3,0.5,0.3333333333333333,0.4,14.0,14.0,28.0,28,0.29362091477384195,0.18315312582844495,,,,,,,,,
0.5,explicit_alpha0,7,V4,0.4375,0.5833333333333334,0.5,7.0,9.0,5.0,16,0.3104586000480851,0.17075467353973342,,,,,,,,,
0.5,explicit_alpha0,7,V5,1.0,0.6071428571428571,0.7555555555555554,17.0,0.0,11.0,17,0.24465765411271595,0.17188735657422283,,,,,,,,,
0.5,explicit_alpha0,7,V6,0.4107142857142857,0.6043795620437956,0.48907265209686945,414.0,594.0,271.0,1008,0.15344685676120617,0.14803952953975985,,,,,,,,,
0.5,explicit_alpha0,7,V7,0.5,0.6,0.5454545454545454,3.0,3.0,2.0,6,0.28559723702029755,0.17496965338748516,,,,,,,,,
0.5,explicit_alpha0,7,V8,0.6,0.8571428571428571,0.7058823529411764,6.0,4.0,1.0,10,0.2729946596263113,0.16118045710166315,,,,,,,,,
0.5,explicit_alpha0,7,V9,0.6,0.75,0.6666666666666665,3.0,2.0,1.0,5,0.1988480510914942,0.15531702503202122,,,,,,,,,
0.5,explicit_alpha0,7,V10,0.3333333333333333,1.0,0.5,2.0,4.0,0.0,6,0.2515418627806268,0.16181037176169746,,,,,,,,,
0.5,explicit_alpha0,7,__MICRO_MACRO__,0.4514187446259673,0.5543822597676874,0.4976303317535544,525.0,638.0,422.0,,,,0.4514187446259673,0.5543822597676874,0.4976303317535544,0.5949853629976579,0.6139253511623627,0.5609983797636933,525.0,638.0,422.0
0.5,explicit_alpha0,8,V1,0.9193548387096774,0.37254901960784315,0.5302325581395348,57.0,5.0,96.0,62,0.2908400550803743,0.1629100685007262,,,,,,,,,
0.5,explicit_alpha0,8,V2,0.5714285714285714,0.4444444444444444,0.5,4.0,3.0,5.0,7,0.3025981115609859,0.1670510905835486,,,,,,,,,
0.5,explicit_alpha0,8,V3,0.5454545454545454,0.2857142857142857,0.37499999999999994,12.0,10.0,30.0,22,0.2933998877828866,0.17503360738426518,,,,,,,,,
0.5,explicit_alpha0,8,V4,0.5454545454545454,0.5,0.5217391304347826,6.0,5.0,6.0,11,0.30933739105250796,0.17500364146617806,,,,,,,,,
0.5,explicit_alpha0,8,V5,0.9444444444444444,0.6071428571428571,0.7391304347826088,17.0,1.0,11.0,18,0.25219874671614784,0.16992497032166945,,,,,,,,,
0.5,explicit_alpha0,8,V6,0.43277723258096173,0.6437956204379562,0.517605633802817,441.0,578.0,244.0,1019,0.1530562761978799,0.1474153223225282,,,,,,,,,
0.5,explicit_alpha0,8,V7,0.5,0.8,0.6153846153846154,4.0,4.0,1.0,8,0.2824875728379867,0.1729819701269237,,,,,,,,,
0.5,explicit_alpha0,8,V8,0.8333333333333334,0.7142857142857143,0.7692307692307692,5.0,1.0,2.0,6,0.2702833790436041,0.16571007303830154,,,,,,,,,
0.5,explicit_alpha0,8,V9,0.6666666666666666,0.5,0.5714285714285715,2.0,1.0,2.0,3,0.20990483050024134,0.14988921393949764,,,,,,,,,
0.5,explicit_alpha0,8,V10,0.3333333333333333,1.0,0.5,2.0,4.0,0.0,6,0.2332057090922451,0.16487674935766453,,,,,,,,,
0.5,explicit_alpha0,8,__MICRO_MACRO__,0.47332185886402756,0.5807814149947201,0.5215742057847321,550.0,612.0,397.0,,,,0.47332185886402756,0.5807814149947201,0.5215742057847321,0.6292247511406079,0.5867931941633101,0.5639751713203699,550.0,612.0,397.0
0.5,explicit_alpha0,9,V1,0.9615384615384616,0.32679738562091504,0.4878048780487804,50.0,2.0,103.0,52,0.29481120147372936,0.17092654651819325,,,,,,,,,
0.5,explicit_alpha0,9,V2,0.6666666666666666,0.4444444444444444,0.5333333333333333,4.0,2.0,5.0,6,0.30638579104305974,0.1808530660615083,,,,,,,,,
0.5,explicit_alpha0,9,V3,0.5185185185185185,0.3333333333333333,0.40579710144927533,14.0,13.0,28.0,27,0.29674535699727705,0.1730947762878523,,,,,,,,,
0.5,explicit_alpha0,9,V4,0.6428571428571429,0.75,0.6923076923076924,9.0,5.0,3.0,14,0.2989958152107173,0.16441042103938755,,,,,,,,,
0.5,explicit_alpha0,9,V5,0.8947368421052632,0.6071428571428571,0.7234042553191489,17.0,2.0,11.0,19,0.24083149785219563,0.17487496212690323,,,,,,,,,
0.5,explicit_alpha0,9,V6,0.41941747572815535,0.6306569343065693,0.5037900874635568,432.0,598.0,253.0,1030,0.153444788084438,0.1475310304376331,,,,,,,,,
0.5,explicit_alpha0,9,V7,0.8,0.8,0.8000000000000002,4.0,1.0,1.0,5,0.28381055137660927,0.17577794791621557,,,,,,,,,
0.5,explicit_alpha0,9,V8,0.75,0.8571428571428571,0.7999999999999999,6.0,2.0,1.0,8,0.2788894824687243,0.1738281389721718,,,,,,,,,
0.5,explicit_alpha0,9,V9,0.5,0.5,0.5,2.0,2.0,2.0,4,0.21805219520084404,0.168789638206578,,,,,,,,,
0.5,explicit_alpha0,9,V10,0.3333333333333333,1.0,0.5,2.0,4.0,0.0,6,0.23699462880557387,0.1667965819285171,,,,,,,,,
0.5,explicit_alpha0,9,__MICRO_MACRO__,0.46114432109308284,0.5702217529039071,0.509915014164306,540.0,631.0,407.0,,,,0.46114432109308284,0.5702217529039071,0.509915014164306,0.6487068440747541,0.6249517811990976,0.5946437347921787,540.0,631.0,407.0
0.5,naive_zero,0,V1,0.9761904761904762,0.2679738562091503,0.42051282051282046,41.0,1.0,112.0,42,0.1619146264864884,0.10651206804567623,,,,,,,,,
0.5,naive_zero,0,V2,0.8333333333333334,0.5555555555555556,0.6666666666666667,5.0,1.0,4.0,6,0.16963104439910115,0.11810476478152855,,,,,,,,,
0.5,naive_zero,0,V3,0.2857142857142857,0.047619047619047616,0.08163265306122448,2.0,5.0,40.0,7,0.16262257820491444,0.11020002241285898,,,,,,,,,
0.5,naive_zero,0,V4,0.5,0.5833333333333334,0.5384615384615384,7.0,7.0,5.0,14,0.17610874714634808,0.11534606694081981,,,,,,,,,
0.5,naive_zero,0,V5,0.9090909090909091,0.35714285714285715,0.5128205128205129,10.0,1.0,18.0,11,0.14187300778911555,0.11657878064871599,,,,,,,,,
0.5,naive_zero,0,V6,0.48826979472140764,0.48613138686131385,0.48719824433065106,333.0,349.0,352.0,682,0.08143031474522971,0.08443669043837354,,,,,,,,,
0.5,naive_zero,0,V7,0.4,0.4,0.4000000000000001,2.0,3.0,3.0,5,0.16768117201680585,0.11968050286314069,,,,,,,,,
0.5,naive_zero,0,V8,0.8,0.5714285714285714,0.6666666666666666,4.0,1.0,3.0,5,0.15881446799243074,0.11007666463645643,,,,,,,,,
0.5,naive_zero,0,V9,0.5,0.25,0.3333333333333333,1.0,1.0,3.0,2,0.10763297531610236,0.09611210161362854,,,,,,,,,
0.5,naive_zero,0,V10,0.4,1.0,0.5714285714285715,2.0,3.0,0.0,5,0.13755410224856998,0.10180375245175782,,,,,,,,,
0.5,naive_zero,0,__MICRO_MACRO__,0.5224646983311938,0.4297782470960929,0.4716106604866744,407.0,372.0,540.0,,,,0.5224646983311938,0.4297782470960929,0.4716106604866744,0.6092598799050413,0.45191846081498294,0.4678721007281985,407.0,372.0,540.0
0.5,naive_zero,1,V1,1.0,0.28104575163398693,0.4387755102040817,43.0,0.0,110.0,43,0.16098842439468908,0.10666184587971156,,,,,,,,,
0.5,naive_zero,1,V2,1.0,0.5555555555555556,0.7142857142857143,5.0,0.0,4.0,5,0.17763553397981316,0.11628858548167141,,,,,,,,,
0.5,naive_zero,1,V3,0.4,0.047619047619047616,0.0851063829787234,2.0,3.0,40.0,5,0.16369214120310527,0.11050286505472935,,,,,,,,,
0.5,naive_zero,1,V4,0.4375,0.5833333333333334,0.5,7.0,9.0,5.0,16,0.17984180211292713,0.12544915162016165,,,,,,,,,
0.5,naive_zero,1,V5,0.9090909090909091,0.35714285714285715,0.5128205128205129,10.0,1.0,18.0,11,0.1361271490465099,0.11071134770644071,,,,,,,,,
0.5,naive_zero,1,V6,0.48833819241982507,0.48905109489051096,0.48869438366156087,335.0,351.0,350.0,686,0.08149166962175008,0.08503440433904488,,,,,,,,,
0.5,naive_zero,1,V7,0.5,0.4,0.4444444444444445,2.0,2.0,3.0,4,0.14654264875961195,0.11461264563190901,,,,,,,,,
0.5,naive_zero,1,V8,0.75,0.42857142857142855,0.5454545454545454,3.0,1.0,4.0,4,0.1669560195030205,0.12506053314020404,,,,,,,,,
0.5,naive_zero,1,V9,0.5,0.25,0.3333333333333333,1.0,1.0,3.0,2,0.11910066388031708,0.09784330514220631,,,,,,,,,
0.5,naive_zero,1,V10,0.4,1.0,0.5714285714285715,2.0,3.0,0.0,5,0.1320284336166207,0.1075743774275598,,,,,,,,,
0.5,naive_zero,1,__MICRO_MACRO__,0.5249679897567221,0.43294614572333684,0.47453703703703703,410.0,371.0,537.0,,,,0.5249679897567221,0.43294614572333684,0.47453703703703703,0.6384929101510733,0.439231906874672,0.46343433986114874,410.0,371.0,537.0
0.5,naive_zero,2,V1,1.0,0.27450980392156865,0.43076923076923085,42.0,0.0,111.0,42,0.1599626144160861,0.10626216391332431,,,,,,,,,
0.5,naive_zero,2,V2,0.8,0.4444444444444444,0.5714285714285714,4.0,1.0,5.0,5,0.17260190233451703,0.11639647741665193,,,,,,,,,
0.5,naive_zero,2,V3,0.4,0.047619047619047616,0.0851063829787234,2.0,3.0,40.0,5,0.16484103977162173,0.1145560368959173,,,,,,,,,
0.5,naive_zero,2,V4,0.4,0.5,0.4444444444444445,6.0,9.0,6.0,15,0.17123872917076993,0.12217152453532776,,,,,,,,,
0.5,naive_zero,2,V5,0.9,0.32142857142857145,0.4736842105263158,9.0,1.0,19.0,10,0.13420192041803727,0.11028760680230977,,,,,,,,,
0.5,naive_zero,2,V6,0.48905109489051096,0.48905109489051096,0.48905109489051096,335.0,350.0,350.0,685,0.08170883414181046,0.08526440556051686,,,,,,,,,
0.5,naive_zero,2,V7,0.5,0.4,0.4444444444444445,2.0,2.0,3.0,4,0.16044871905695243,0.1183587060487552,,,,,,,,,
0.5,naive_zero,2,V8,0.75,0.42857142857142855,0.5454545454545454,3.0,1.0,4.0,4,0.14594492617072105,0.10720177411826871,,,,,,,,,
0.5,naive_zero,2,V9,0.5,0.25,0.3333333333333333,1.0,1.0,3.0,2,0.12790119503438716,0.1029739488792401,,,,,,,,,
0.5,naive_zero,2,V10,0.4,1.0,0.5714285714285715,2.0,3.0,0.0,5,0.12125982465459563,0.0874784187952467,,,,,,,,,
0.5,naive_zero,2,__MICRO_MACRO__,0.5225225225225225,0.42872228088701164,0.4709976798143852,406.0,371.0,541.0,,,,0.5225225225225225,0.42872228088701164,0.4709976798143852,0.6139051094890512,0.41556243908755713,0.4389144829698692,406.0,371.0,541.0
0.5,naive_zero,3,V1,1.0,0.2549019607843137,0.40625,39.0,0.0,114.0,39,0.15704984641339417,0.1030384915740792,,,,,,,,,
0.5,naive_zero,3,V2,1.0,0.4444444444444444,0.6153846153846153,4.0,0.0,5.0,4,0.174625993584855,0.11614005092015908,,,,,,,,,
0.5,naive_zero,3,V3,0.4,0.047619047619047616,0.0851063829787234,2.0,3.0,40.0,5,0.15994233006033431,0.10954762377590276,,,,,,,,,
0.5,naive_zero,3,V4,0.4117647058823529,0.5833333333333334,0.4827586206896552,7.0,10.0,5.0,17,0.1724447604301929,0.12190901803615992,,,,,,,,,
0.5,naive_zero,3,V5,0.9,0.32142857142857145,0.4736842105263158,9.0,1.0,19.0,10,0.13997085040724122,0.1158644757200626,,,,,,,,,
0.5,naive_zero,3,V6,0.48823529411764705,0.4846715328467153,0.48644688644688644,332.0,348.0,353.0,680,0.08155365500794697,0.08468466274862706,,,,,,,,,
0.5,naive_zero,3,V7,0.5,0.4,0.4444444444444445,2.0,2.0,3.0,4,0.16335857305376955,0.11328897021890215,,,,,,,,,
0.5,naive_zero,3,V8,0.8,0.5714285714285714,0.6666666666666666,4.0,1.0,3.0,5,0.16385138768387245,0.12156543244763879,,,,,,,,,
0.5,naive_zero,3,V9,0.5,0.25,0.3333333333333333,1.0,1.0,3.0,2,0.12051554905888717,0.09235244154527836,,,,,,,,,
0.5,naive_zero,3,V10,0.4,1.0,0.5714285714285715,2.0,3.0,0.0,5,0.11874502986050565,0.08746210399637862,,,,,,,,,
0.5,naive_zero,3,__MICRO_MACRO__,0.5214007782101168,0.4244984160506864,0.4679860302677532,402.0,369.0,545.0,,,,0.5214007782101168,0.4244984160506864,0.4679860302677532,0.64,0.4357827461884997,0.4565503731899212,402.0,369.0,545.0
0.5,naive_zero,4,V1,0.975609756097561,0.26143790849673204,0.4123711340206186,40.0,1.0,113.0,41,0.16163544344128164,0.10909563531164569,,,,,,,,,
0.5,naive_zero,4,V2,1.0,0.4444444444444444,0.6153846153846153,4.0,0.0,5.0,4,0.17359433036264582,0.1068277239143081,,,,,,,,,
0.5,naive_zero,4,V3,0.42857142857142855,0.07142857142857142,0.12244897959183672,3.0,4.0,39.0,7,0.16277986523033416,0.1080036815060652,,,,,,,,,
0.5,naive_zero,4,V4,0.4,0.5,0.4444444444444445,6.0,9.0,6.0,15,0.17828214945856244,0.12451587599371604,,,,,,,,,
0.5,naive_zero,4,V5,0.9,0.32142857142857145,0.4736842105263158,9.0,1.0,19.0,10,0.1326617796879127,0.10477325208198414,,,,,,,,,
0.5,naive_zero,4,V6,0.4859675036927622,0.4802919708029197,0.48311306901615275,329.0,348.0,356.0,677,0.08162695637078173,0.0850694882475009,,,,,,,,,
0.5,naive_zero,4,V7,0.4,0.4,0.4000000000000001,2.0,3.0,3.0,5,0.1574658344838518,0.11462925197815249,,,,,,,,,
0.5,naive_zero,4,V8,0.8,0.5714285714285714,0.6666666666666666,4.0,1.0,3.0,5,0.16224314529179726,0.12459659659391026,,,,,,,,,
0.5,naive_zero,4,V9,0.5,0.25,0.3333333333333333,1.0,1.0,3.0,2,0.11618815812361023,0.10062447532602163,,,,,,,,,
0.5,naive_zero,4,V10,0.4,1.0,0.5714285714285715,2.0,3.0,0.0,5,0.14059082335405299,0.1037985792040022,,,,,,,,,
0.5,naive_zero,4,__MICRO_MACRO__,0.5188067444876784,0.42238648363252373,0.46565774155995343,400.0,371.0,547.0,,,,0.5188067444876784,0.42238648363252373,0.46565774155995343,0.6290148688361752,0.4300460038029811,0.45228750244125554,400.0,371.0,547.0
0.5,naive_zero,5,V1,1.0,0.2679738562091503,0.422680412371134,41.0,0.0,112.0,41,0.1560517232764401,0.10611055034726402,,,,,,,,,
0.5,naive_zero,5,V2,1.0,0.4444444444444444,0.6153846153846153,4.0,0.0,5.0,4,0.1848749597055315,0.11596796461892905,,,,,,,,,
0.5,naive_zero,5,V3,0.5,0.07142857142857142,0.125,3.0,3.0,39.0,6,0.16379913791211825,0.1112162539277187,,,,,,,,,
0.5,naive_zero,5,V4,0.42857142857142855,0.5,0.4615384615384615,6.0,8.0,6.0,14,0.17126090169444644,0.12141808071259046,,,,,,,,,
0.5,naive_zero,5,V5,0.9090909090909091,0.35714285714285715,0.5128205128205129,10.0,1.0,18.0,11,0.1315035588806892,0.10624702916147162,,,,,,,,,
0.5,naive_zero,5,V6,0.49343065693430654,0.49343065693430654,0.49343065693430654,338.0,347.0,347.0,685,0.08180236096752246,0.0846082373174422,,,,,,,,,
0.5,naive_zero,5,V7,0.4,0.4,0.4000000000000001,2.0,3.0,3.0,5,0.15931415427135723,0.11947207089488468,,,,,,,,,
0.5,naive_zero,5,V8,0.75,0.42857142857142855,0.5454545454545454,3.0,1.0,4.0,4,0.1565783411298796,0.11007249028301308,,,,,,,,,
0.5,naive_zero,5,V9,0.5,0.25,0.3333333333333333,1.0,1.0,3.0,2,0.11321383529997264,0.09571560356417418,,,,,,,,,
0.5,naive_zero,5,V10,0.4,1.0,0.5714285714285715,2.0,3.0,0.0,5,0.13150711627657657,0.10515137354055003,,,,,,,,,
0.5,naive_zero,5,__MICRO_MACRO__,0.5276705276705277,0.43294614572333684,0.4756380510440835,410.0,367.0,537.0,,,,0.5276705276705277,0.43294614572333684,0.4756380510440835,0.6381092994596644,0.4212991814730758,0.44810711092654804,410.0,367.0,537.0
0.5,naive_zero,6,V1,1.0,0.2549019607843137,0.40625,39.0,0.0,114.0,39,0.1560841624514331,0.10260375872136862,,,,,,,,,
0.5,naive_zero,6,V2,0.8,0.4444444444444444,0.5714285714285714,4.0,1.0,5.0,5,0.17209557131824493,0.11240483789979838,,,,,,,,,
0.5,naive_zero,6,V3,0.4,0.047619047619047616,0.0851063829787234,2.0,3.0,40.0,5,0.1604699000458606,0.11141865596611712,,,,,,,,,
0.5,naive_zero,6,V4,0.4375,0.5833333333333334,0.5,7.0,9.0,5.0,16,0.17686982383980346,0.11926194569711357,,,,,,,,,
0.5,naive_zero,6,V5,0.9,0.32142857142857145,0.4736842105263158,9.0,1.0,19.0,10,0.13595219831750438,0.11059354928970408,,,,,,,,,
0.5,naive_zero,6,V6,0.48970588235294116,0.48613138686131385,0.48791208791208796,333.0,347.0,352.0,680,0.08137099189464002,0.08404278501940937,,,,,,,,,
0.5,naive_zero,6,V7,0.5,0.4,0.4444444444444445,2.0,2.0,3.0,4,0.15577435820277896,0.11413321897830284,,,,,,,,,
0.5,naive_zero,6,V8,0.8,0.5714285714285714,0.6666666666666666,4.0,1.0,3.0,5,0.1625042920141225,0.13090956456960134,,,,,,,,,
0.5,naive_zero,6,V9,0.5,0.25,0.3333333333333333,1.0,1.0,3.0,2,0.11714751065458254,0.0937500660365673,,,,,,,,,
0.5,naive_zero,6,V10,0.4,1.0,0.5714285714285715,2.0,3.0,0.0,5,0.13909027760558632,0.10650221062134133,,,,,,,,,
0.5,naive_zero,6,__MICRO_MACRO__,0.522697795071336,0.42555438225976766,0.46915017462165304,403.0,368.0,544.0,,,,0.522697795071336,0.42555438225976766,0.46915017462165304,0.6227205882352942,0.43592873158995954,0.4540254268718715,403.0,368.0,544.0
0.5,naive_zero,7,V1,0.9767441860465116,0.27450980392156865,0.4285714285714286,42.0,1.0,111.0,43,0.1604975449018573,0.10647212421780765,,,,,,,,,
0.5,naive_zero,7,V2,1.0,0.4444444444444444,0.6153846153846153,4.0,0.0,5.0,4,0.17405325277054862,0.11557313582028735,,,,,,,,,
0.5,naive_zero,7,V3,0.5555555555555556,0.11904761904761904,0.196078431372549,5.0,4.0,37.0,9,0.16279017344296798,0.11494479763730545,,,,,,,,,
0.5,naive_zero,7,V4,0.46153846153846156,0.5,0.48000000000000004,6.0,7.0,6.0,13,0.1723969240842355,0.11326079541469627,,,,,,,,,
0.5,naive_zero,7,V5,0.9090909090909091,0.35714285714285715,0.5128205128205129,10.0,1.0,18.0,11,0.13831481051172861,0.112332491892436,,,,,,,,,
0.5,naive_zero,7,V6,0.4859675036927622,0.4802919708029197,0.48311306901615275,329.0,348.0,356.0,677,0.08151493520792992,0.08441847670848575,,,,,,,,,
0.5,naive_zero,7,V7,0.5,0.4,0.4444444444444445,2.0,2.0,3.0,4,0.16287140048393287,0.11911950631204433,,,,,,,,,
0.5,naive_zero,7,V8,0.75,0.42857142857142855,0.5454545454545454,3.0,1.0,4.0,4,0.14844935090365108,0.1036015263876503,,,,,,,,,
0.5,naive_zero,7,V9,0.5,0.25,0.3333333333333333,1.0,1.0,3.0,2,0.10973660974550742,0.09534200241021684,,,,,,,,,
0.5,naive_zero,7,V10,0.4,1.0,0.5714285714285715,2.0,3.0,0.0,5,0.14155911478833955,0.10104643826564967,,,,,,,,,
0.5,naive_zero,7,__MICRO_MACRO__,0.5233160621761658,0.426610348468849,0.4700407213496219,404.0,368.0,543.0,,,,0.5233160621761658,0.426610348468849,0.4700407213496219,0.65388966159242,0.4254008123930838,0.46106289518261523,404.0,368.0,543.0
0.5,naive_zero,8,V1,1.0,0.26143790849673204,0.4145077720207254,40.0,0.0,113.0,40,0.1575575894763906,0.10241251254777513,,,,,,,,,
0.5,naive_zero,8,V2,1.0,0.4444444444444444,0.6153846153846153,4.0,0.0,5.0,4,0.16992586664532106,0.11147220376996723,,,,,,,,,
0.5,naive_zero,8,V3,0.4444444444444444,0.09523809523809523,0.1568627450980392,4.0,5.0,38.0,9,0.16343186119360706,0.11480086277355976,,,,,,,,,
0.5,naive_zero,8,V4,0.46153846153846156,0.5,0.48000000000000004,6.0,7.0,6.0,13,0.1765912549704072,0.11840685608944575,,,,,,,,,
0.5,naive_zero,8,V5,0.9090909090909091,0.35714285714285715,0.5128205128205129,10.0,1.0,18.0,11,0.144531593847561,0.11231578399333651,,,,,,,,,
0.5,naive_zero,8,V6,0.48751835535976507,0.4846715328467153,0.48609077598828704,332.0,349.0,353.0,681,0.08183790650661772,0.08545149585142271,,,,,,,,,
0.5,naive_zero,8,V7,0.5,0.4,0.4444444444444445,2.0,2.0,3.0,4,0.16062936105486691,0.11007317306713606,,,,,,,,,
